	source	target	source_entity	target_entity	source_span	target_span	dialogue_id	turn_id	utterance_type	source_word_span
343	Sure. I recommend You Are the Apple of My Eye.	물론이죠. 그 시절, 우리가 좋아했던 소녀를 추천드립니다.	['You Are the Apple of My Eye.']	['그 시절, 우리가 좋아했던 소녀']	[[18, 46]]	[[6, 23]]	movie_goal_4-6_v2###9995	3	system	[[3, 10]]
344	What's its Douban rating?	Douban 평점이 어떻게 되나요?	[]	[]	[]	[]	movie_goal_4-6_v2###9995	4	user	[]
345	Its Douban rating is 9.1. That's a very high rating.	Douban 평점은 9.1점입니다. 매우 높은 평점이에요.	['9.1.']	['9.1점']	[[21, 25]]	[[11, 15]]	movie_goal_4-6_v2###9995	4	system	[[4, 5]]
346	Ok, thank you for your recommendations, I'll come to you if I have other questions. Bye!	네, 추천해 주셔서 감사합니다, 다른 질문이 있으면 연락드릴게요. 안녕히 계세요!	[]	[]	[]	[]	movie_goal_4-6_v2###9995	5	user	[]
347	Anytime, goodbye!	언제든지요, 안녕히 가세요!	[]	[]	[]	[]	movie_goal_4-6_v2###9995	5	system	[]
348	Hi, I'm a local in Suzhou and my friend is coming to see me. I plan to take him to a scenic area, maybe a water town. I'd prefer a cheaper one, do you have any recommendations?	안녕하세요, 저는 쑤저우 지역 주민인데 제 친구가 저를 보러 올 예정입니다. 그를 풍경구, 아마 수향마을에 데려갈 계획이에요. 더 저렴한 것을 선호하는데, 추천해 주실만한 것이 있나요?	['Suzhou', 'friend', 'water town.', 'cheaper']	['쑤저우', '친구', '수향마을', '더 저렴한']	[[19, 25], [33, 39], [106, 117], [131, 138]]	[[10, 13], [24, 26], [54, 58], [71, 76]]	attraction_goal_4-41_v2###2284	0	user	[[5, 6], [8, 9], [25, 27], [30, 31]]
349	You can take your friend to Mudu Town.	친구분을 무두 마을로 데려가실 수 있습니다.	['Mudu Town.']	['무두 마을']	[[28, 38]]	[[5, 10]]	attraction_goal_4-41_v2###2284	0	system	[[6, 8]]
350	Ok, is there anything special to see there? I want to know a bit more about it so I could tell him, haha.	네, 그곳에 특별한 볼거리가 있나요? 그곳에 대해 더 알고나서 제 친구에게 얘기해 주고 싶어요, 하하.	[]	[]	[]	[]	attraction_goal_4-41_v2###2284	1	user	[]
351	It is a water town featuring gardens. You can visit classical gardens such as Yanjia Garden, go on a boat ride and enjoy the flowing water.	이곳은 정원이 특징인 수향마을입니다. 얀지아 정원 등 고전적인 정원을 방문할 수 있고, 배를 타고 흐르는 물을 즐길 수도 있습니다.	['a water town featuring gardens.', 'You can visit classical gardens such as Yanjia Garden, go on a boat ride and enjoy the flowing water.', 'a water town featuring gardens. You can visit classical gardens such as Yanjia Garden, go on a boat ride and enjoy the flowing water.']	['정원이 특징인 수향마을', '얀지아 정원 등 고전적인 정원을 방문할 수 있고, 배를 타고 흐르는 물을 즐길 수도 있습니다.', '정원이 특징인 수향마을입니다. 얀지아 정원 등 고전적인 정원을 방문할 수 있고, 배를 타고 흐르는 물을 즐길 수도 있습니다.']	[[6, 37], [38, 139], [6, 139]]	[[4, 16], [21, 73], [4, 73]]	attraction_goal_4-41_v2###2284	1	system	[[2, 7], [7, 26], [2, 26]]
352	Ok. Can I get there directly by subway?	알겠습니다. 그곳에 지하철로 바로 갈 수 있나요?	[]	[]	[]	[]	attraction_goal_4-41_v2###2284	2	user	[]
353	No.	아니요.	['No.']	['아니요.']	[[0, 3]]	[[0, 4]]	attraction_goal_4-41_v2###2284	2	system	[[0, 1]]
354	Alright, I will drive here. How much is the ticket?	그렇군요, 차를 타고 가야겠네요. 입장료는 얼마인가요?	[]	[]	[]	[]	attraction_goal_4-41_v2###2284	3	user	[]
355	It is free, you don't need to buy a ticket.	무료에요, 표를 사실 필요가 없습니다.	['free,']	['무료']	[[6, 11]]	[[0, 2]]	attraction_goal_4-41_v2###2284	3	system	[[2, 3]]
356	Ok. Great! Thanks for your service. Goodbye!	아, 좋네요! 감사합니다. 안녕히 계세요!	[]	[]	[]	[]	attraction_goal_4-41_v2###2284	4	user	[]
357	You're welcome. Have a nice day!	천만에요. 좋은 하루 되세요!	[]	[]	[]	[]	attraction_goal_4-41_v2###2284	4	system	[]
358	I will take a trip to Suzhou soon, could you recommend a 3-star hotel in Changshu, Suzhou? I want a standard room.	저는 곧 쑤저우로 여행을 갈 예정인데, 쑤저우시 창수에 있는 3성급 호텔을 추천해 주실 수 있나요? 저는 일반 객실을 원합니다.	['Suzhou', '3-star', 'Changshu, Suzhou?', 'a standard room.', 'Suzhou?', 'Changshu,']	['쑤저우', '3성급', '쑤저우시 창수', '일반 객실', '쑤저우시', '창수']	[[22, 28], [57, 63], [73, 90], [98, 114], [83, 90], [73, 82]]	[[5, 8], [34, 37], [22, 29], [59, 64], [22, 26], [27, 29]]	hotel_goal_2-16###5936	0	user	[[6, 7], [12, 13], [15, 17], [19, 22], [16, 17], [15, 16]]
359	I recommend Vienna Hotel.	비엔나 호텔을 추천합니다.	['Vienna Hotel.']	['비엔나 호텔']	[[12, 25]]	[[0, 6]]	hotel_goal_2-16###5936	0	system	[[2, 4]]
360	How about its rating?	그곳의 평점은 어떤가요?	[]	[]	[]	[]	hotel_goal_2-16###5936	1	user	[]
361	It's got a rating of 4.8.	평점은 4.8점입니다.	['4.8.']	['4.8점']	[[21, 25]]	[[4, 8]]	hotel_goal_2-16###5936	1	system	[[5, 6]]
362	Well, that's good. How about the phone number? And how much are their rooms?	음, 좋네요. 전화번호는요? 그리고 객실은 얼마인가요?	[]	[]	[]	[]	hotel_goal_2-16###5936	2	user	[]
363	The phone number is 0512-52018188 and the room rate is 340 yuan.	전화번호는 0512-52018188이고 객실 요금은 340위안입니다.	['0512-52018188', '340 yuan.']	['0512-52018188', '340위안']	[[20, 33], [55, 64]]	[[6, 19], [29, 34]]	hotel_goal_2-16###5936	2	system	[[4, 5], [10, 12]]
364	Got it. Thanks, bye.	알겠습니다. 감사합니다, 안녕히 계세요.	[]	[]	[]	[]	hotel_goal_2-16###5936	3	user	[]
365	Happy to help, bye!	도움이 되어서 기쁩니다, 안녕히 가세요!	[]	[]	[]	[]	hotel_goal_2-16###5936	3	system	[]
366	I'm looking for a movie, could you recommend a Chinese mainland comedy from the 2010s?	영화를 찾고 있는데, 2010년대 중국 코미디 영화를 추천해 주실 수 있나요?	['Chinese mainland', 'comedy', '2010s?']	['중국', '코미디', '2010년대']	[[47, 63], [64, 70], [80, 86]]	[[19, 21], [22, 25], [12, 18]]	movie_tv_goal_1-20###6608	0	user	[[9, 11], [11, 12], [14, 15]]
367	I recommend Dying to Survive.	나는 약신이 아니다를 추천합니다.	['Dying to Survive.']	['나는 약신이 아니다']	[[12, 29]]	[[0, 10]]	movie_tv_goal_1-20###6608	0	system	[[2, 5]]
368	How about its Douban rating?	Douban 평점이 어떻게 되나요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	1	user	[]
369	Its Douban rating is 9.0.	Douban 평점은 9.0점입니다.	['9.0.']	['9.0점']	[[21, 25]]	[[11, 15]]	movie_tv_goal_1-20###6608	1	system	[[4, 5]]
370	Who stars in it?	누가 출연하나요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	2	user	[]
371	This movie stars Xu Zheng.	이 영화에는 서쟁이 출연합니다.	['Xu Zheng.']	['서쟁']	[[17, 26]]	[[7, 9]]	movie_tv_goal_1-20###6608	2	system	[[3, 5]]
372	Ok, how about its runtime?	네, 상영 시간은요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	3	user	[]
373	It is 117 minutes.	117분입니다.	['117 minutes.']	['117분']	[[6, 18]]	[[0, 4]]	movie_tv_goal_1-20###6608	3	system	[[2, 4]]
374	I also want to watch a TV show. Could you recommend a feature drama from the Chinese mainland?	저는 TV 프로그램도 시청합니다. 중국 장편 드라마를 추천해 주실 수 있나요?	['feature drama', 'Chinese mainland?']	['장편 드라마', '중국']	[[54, 67], [77, 94]]	[[22, 28], [19, 21]]	movie_tv_goal_1-20###6608	4	user	[[12, 14], [16, 18]]
375	Journey to the West is a good choice and it's got the highest rating.	서유기가 좋은 선택이에요. 평점도 가장 높습니다.	['Journey to the West']	['서유기']	[[0, 19]]	[[0, 3]]	movie_tv_goal_1-20###6608	4	system	[[0, 4]]
376	What's its Douban rating?	Douban 평점이 어떻게 되나요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	5	user	[]
377	Its Douban rating is 9.6.	Douban 평점은 9.6점입니다.	['9.6.']	['9.6점']	[[21, 25]]	[[11, 15]]	movie_tv_goal_1-20###6608	5	system	[[4, 5]]
378	Well, that's pretty high. Who's the main actor?	아, 꽤 높네요. 누가 주연 배우인가요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	6	user	[]
379	Liu Xiao Ling Tong is the main actor.	류샤오링퉁이 주연 배우입니다.	['Liu Xiao Ling Tong']	['류샤오링퉁']	[[0, 18]]	[[0, 5]]	movie_tv_goal_1-20###6608	6	system	[[0, 4]]
380	How many episodes does it have?	에피소드가 몇 개인가요?	[]	[]	[]	[]	movie_tv_goal_1-20###6608	7	user	[]
381	It has 25 episodes.	25부작입니다.	['25 episodes.']	['25부작']	[[7, 19]]	[[0, 4]]	movie_tv_goal_1-20###6608	7	system	[[2, 4]]
382	Ok. Thank you for your recommendation, bye!	알겠습니다. 추천해 주셔서 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	movie_tv_goal_1-20###6608	8	user	[]
383	My pleasure, goodbye!	천만에요, 안녕히 가세요!	[]	[]	[]	[]	movie_tv_goal_1-20###6608	8	system	[]
384	I'm coming to Suzhou for a trip. First, I hope to find a suitable place for a date in Suzhou New District. Could you recommend one?	저는 쑤저우로 여행을 갈 예정입니다. 먼저, 쑤저우 신구에 데이트할 만한 곳을 찾고 싶습니다. 추천해 주실 수 있나요?	['Suzhou', 'date', 'Suzhou New District.', 'Suzhou']	['쑤저우', '데이트', '쑤저우 신구', '쑤저우']	[[14, 20], [78, 82], [86, 106], [86, 92]]	[[3, 6], [33, 36], [25, 31], [25, 28]]	attraction_hotel_goal_1-53###5687	0	user	[[3, 4], [17, 18], [19, 22], [3, 4]]
385	I would recommend Suzhou Amusement Land Forest and Water World. It is a nice place.	쑤저우 파라다이스 아쿠아월드를 추천합니다. 멋진 곳이에요.	['Suzhou Amusement Land Forest and Water World.']	['쑤저우 파라다이스 아쿠아월드']	[[18, 63]]	[[0, 15]]	attraction_hotel_goal_1-53###5687	0	system	[[3, 10]]
386	And can I get there directly by subway?	그곳으로 지하철을 타고 바로 갈 수 있나요?	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	1	user	[]
387	Sorry, it is in a remote area and there is no direct subway to it.	죄송하지만, 외진 곳에 있어서 직행 지하철이 없습니다.	['no direct subway']	['직행 지하철이 없습니다.']	[[43, 59]]	[[17, 30]]	attraction_hotel_goal_1-53###5687	1	system	[[10, 13]]
388	Anything special about this place?	이곳만의 특별한 것이 있나요?	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	2	user	[]
389	Its amusement facilities are forest-themed. It is like being in a vast forest close to the ocean.	이곳의 놀이시설은 숲을 테마로 하고 있습니다. 마치 바다 근처의 광활한 숲에 있는 것과 같은 기분이 들게 하죠.	['forest-themed. It is like being in a vast forest close to the ocean.']	['숲을 테마로 하고 있습니다. 마치 바다 근처의 광활한 숲에 있는 것과 같은 기분이 들게 하죠.']	[[29, 97]]	[[10, 62]]	attraction_hotel_goal_1-53###5687	2	system	[[4, 17]]
390	I'm also looking for a 5-star hotel in this area. Could you help me find a suitable one?	저는 또한 이 지역에서 5성급 호텔을 찾고 있습니다. 적절한 곳을 찾을 수 있게 도와주실 수 있나요?	['5-star']	['5성급']	[[23, 29]]	[[13, 16]]	attraction_hotel_goal_1-53###5687	3	user	[[5, 6]]
391	New City Grand Rezen Hotel is a good choice. It is a pretty good hotel.	뉴 시티 그랜드 리젠 호텔이 좋은 선택입니다. 꽤 좋은 호텔이에요.	['New City Grand Rezen Hotel']	['뉴 시티 그랜드 리젠 호텔']	[[0, 26]]	[[0, 14]]	attraction_hotel_goal_1-53###5687	3	system	[[0, 5]]
392	By the way, I'd prefer a standard room, does it have standard rooms?	그런데, 저는 일반 객실을 선호하는데, 일반 객실이 있나요?	['a standard room,']	['일반 객실']	[[23, 39]]	[[8, 13]]	attraction_hotel_goal_1-53###5687	4	user	[[5, 8]]
393	Sure, it does.	물론이죠, 있습니다.	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	4	system	[]
394	How much is a standard room? I guess it's expensive in a 5-star hotel, right?	일반 객실은 얼마인가요? 아마 5성급 호텔이니까 비싸겠죠?	['5-star']	['5성급']	[[57, 63]]	[[17, 20]]	attraction_hotel_goal_1-53###5687	5	user	[[12, 13]]
395	Yes, it is 1,019 yuan, quite costly.	네, 1,019위안으로 꽤 비싼 편입니다.	['1,019 yuan,']	['1,019위안']	[[11, 22]]	[[3, 10]]	attraction_hotel_goal_1-53###5687	5	system	[[3, 5]]
396	Well, I can afford it. How about its phone number?	음, 괜찮아요. 전화번호가 무엇인가요?	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	6	user	[]
397	Alright, the phone number is 0512-68182888.	네, 전화번호는 0512-68182888입니다.	['0512-68182888.']	['0512-68182888']	[[29, 43]]	[[9, 22]]	attraction_hotel_goal_1-53###5687	6	system	[[5, 6]]
398	Thanks for your help, bye!	도움에 감사드립니다, 안녕히 계세요!	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	7	user	[]
399	You're welcome, goodbye.	별말씀을요, 안녕히 가세요!	[]	[]	[]	[]	attraction_hotel_goal_1-53###5687	7	system	[]
400	Hi, I love watching TV shows, especially Japanese ones. Could you recommend a crime drama with a high rating?	안녕하세요, 저는 TV 프로그램, 그 중에서도 일본 TV 프로그램을 보는 것을 좋아합니다. 평점이 높은 범죄 드라마를 추천해 주실 수 있나요?	['Japanese', 'crime drama']	['일본', '범죄 드라마']	[[41, 49], [78, 89]]	[[26, 28], [58, 64]]	tv_goal_3-33_v2###9958	0	user	[[7, 8], [13, 15]]
401	Ok, I would like to recommend Legal High. It's a popular crime drama and I'm sure you will love it.	네, 리갈 하이를 추천합니다. 인기 있는 범죄 드라마인데, 좋아하실 거예요.	['Legal High.', 'crime drama']	['리갈 하이', '범죄 드라마']	[[30, 41], [57, 68]]	[[3, 8], [23, 29]]	tv_goal_3-33_v2###9958	0	system	[[6, 8], [11, 13]]
402	Who are the leading actors? How many episodes does it have?	누가 주연 배우인가요? 총 몇 부작이죠?	[]	[]	[]	[]	tv_goal_3-33_v2###9958	1	user	[]
403	The main actors are Sakai Masato, Aragaki Yui and Namase Katsuhisa. It has 11 episodes.	주연 배우는 사카이 마사토, 아라가키 유이와 나마세 카츠히사입니다. 11개의 에피소드가 있어요.	['Sakai Masato, Aragaki Yui and Namase Katsuhisa.', '11 episodes.']	['사카이 마사토, 아라가키 유이와 나마세 카츠히사', '11개의 에피소드']	[[20, 67], [75, 87]]	[[7, 33], [38, 47]]	tv_goal_3-33_v2###9958	1	system	[[4, 11], [13, 15]]
404	When did it premiere?	언제 첫 방영했나요?	[]	[]	[]	[]	tv_goal_3-33_v2###9958	2	user	[]
405	It premiered on April 17, 2012, in Japan.	일본에서 2012년 4월 17일에 첫 방영했습니다.	['on April 17, 2012, in Japan.', 'Japan.']	['일본에서 2012년 4월 17일', '일본']	[[13, 41], [35, 41]]	[[0, 17], [0, 2]]	tv_goal_3-33_v2###9958	2	system	[[2, 8], [7, 8]]
406	Good, I'm also looking for a feature drama. Could you recommend one for me?	좋습니다, 저는 장편 드라마도 찾고 있습니다. 제게 하나 추천해 주실 수 있나요?	['feature drama.']	['장편 드라마']	[[29, 43]]	[[9, 15]]	tv_goal_3-33_v2###9958	3	user	[[6, 8]]
407	Ok. I would recommend a feature drama called Unnatural. It is quite popular in recent years. I'm sure you will like it.	알겠습니다. 언내추럴이라는 장편 드라마를 추천합니다. 최근 꽤 인기 있는 작품이에요. 좋아하실 거예요.	['feature drama', 'Unnatural.']	['장편 드라마', '언내추럴']	[[24, 37], [45, 55]]	[[15, 21], [7, 11]]	tv_goal_3-33_v2###9958	3	system	[[5, 7], [8, 9]]
408	What's its Douban rating?	Douban 평점은 어떻게 되나요?	[]	[]	[]	[]	tv_goal_3-33_v2###9958	4	user	[]
409	Its Douban rating is 9.4. That's a very high rating.	Douban 평점은 9.4점입니다. 매우 높은 평점이에요.	['9.4.']	['9.4점']	[[21, 25]]	[[11, 15]]	tv_goal_3-33_v2###9958	4	system	[[4, 5]]
410	Great, thanks for the recommendations, I'll come to you if I have other questions. Bye!	잘됐네요, 추천해 주셔서 감사합니다, 다른 문의 사항이 있으면 다시 연락드릴게요. 안녕히 계세요!	[]	[]	[]	[]	tv_goal_3-33_v2###9958	5	user	[]
411	You're welcome. Anytime, goodbye!	별말씀을요. 언제든지요, 안녕히 가세요!	[]	[]	[]	[]	tv_goal_3-33_v2###9958	5	system	[]
412	I will go on a business trip next week. Can you help me check if there are any high-speed trains to Xiamen next week?	저는 다음 주에 출장을 갈 예정입니다. 다음 주 샤먼행 고속 열차가 있는지 확인하는 것을 도와주시겠어요?	['high-speed trains', 'Xiamen']	['고속 열차', '샤먼']	[[79, 96], [100, 106]]	[[31, 36], [27, 29]]	train_weather_goal_1-23_v2###217	0	user	[[18, 20], [21, 22]]
413	From where will you depart?	어디서 출발하시나요?	[]	[]	[]	[]	train_weather_goal_1-23_v2###217	0	system	[]
414	Shanghai.	샹하이요.	['Shanghai.']	['샹하이요.']	[[0, 9]]	[[0, 5]]	train_weather_goal_1-23_v2###217	1	user	[[0, 1]]
415	When will you leave?	언제 출발하세요?	[]	[]	[]	[]	train_weather_goal_1-23_v2###217	1	system	[]
416	I plan to leave next Wednesday morning.	다음 주 수요일 아침에 출발할 계획입니다.	['next Wednesday morning.']	['다음 주 수요일 아침']	[[16, 39]]	[[0, 11]]	train_weather_goal_1-23_v2###217	2	user	[[4, 7]]
417	Do you have any seat preferences?	선호하시는 좌석이 있으신가요?	[]	[]	[]	[]	train_weather_goal_1-23_v2###217	2	system	[]
418	I prefer first class.	1등석을 선호합니다.	['first class.']	['1등석']	[[9, 21]]	[[0, 3]]	train_weather_goal_1-23_v2###217	3	user	[[2, 4]]
419	Ok, then I would recommend G1653, from Shanghai Hongqiao to Xiamenbei.	네, 그렇다면 샹하이 홍차이에서 출발해 샤먼베이로 가는 G1653를 추천합니다.	['G1653, from Shanghai Hongqiao to Xiamenbei.', 'Shanghai', 'Xiamenbei.']	['샹하이 홍차이에서 출발해 샤먼베이로 가는 G1653', '샹하이', '샤먼베이']	[[27, 70], [39, 47], [60, 70]]	[[8, 36], [8, 11], [22, 26]]	train_weather_goal_1-23_v2###217	3	system	[[5, 11], [7, 8], [10, 11]]
